types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Bass_guitar,bassline,43162,128,0.7764381039404946,0.2879326696163765,4,9,== Biography == | === Collaborations ===
http://dbpedia.org/ontology/Agent,http://dbpedia.org/resource/Bass_guitar,bassline,43162,128,0.7764381039404946,0.2879326696163765,4,9,== Biography == | === Collaborations ===
http://dbpedia.org/ontology/MusicalArtist,http://dbpedia.org/resource/Bass_guitar,bassline,43162,128,0.7764381039404946,0.2879326696163765,4,9,== Biography == | === Collaborations ===
