types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Music_of_Ireland,Traditional Irish Music,805,41,0.6396966382642088,0.5632409804645125,0,14,== Discography == | === Compilations ===
http://dbpedia.org/ontology/MusicGenre,http://dbpedia.org/resource/Music_of_Ireland,Traditional Irish Music,805,41,0.6396966382642088,0.5632409804645125,0,14,== Discography == | === Compilations ===
http://dbpedia.org/ontology/Agent,http://dbpedia.org/resource/Music_of_Ireland,Traditional Irish Music,805,41,0.6396966382642088,0.5632409804645125,0,14,== Discography == | === Compilations ===
http://dbpedia.org/class/yago/WikicatIrishStylesOfMusic,http://dbpedia.org/resource/Music_of_Ireland,Traditional Irish Music,805,41,0.6396966382642088,0.5632409804645125,0,14,== Discography == | === Compilations ===
http://dbpedia.org/class/yago/Abstraction100002137,http://dbpedia.org/resource/Music_of_Ireland,Traditional Irish Music,805,41,0.6396966382642088,0.5632409804645125,0,14,== Discography == | === Compilations ===
http://dbpedia.org/class/yago/Attribute100024264,http://dbpedia.org/resource/Music_of_Ireland,Traditional Irish Music,805,41,0.6396966382642088,0.5632409804645125,0,14,== Discography == | === Compilations ===
http://dbpedia.org/class/yago/Manner104928903,http://dbpedia.org/resource/Music_of_Ireland,Traditional Irish Music,805,41,0.6396966382642088,0.5632409804645125,0,14,== Discography == | === Compilations ===
http://dbpedia.org/class/yago/Property104916342,http://dbpedia.org/resource/Music_of_Ireland,Traditional Irish Music,805,41,0.6396966382642088,0.5632409804645125,0,14,== Discography == | === Compilations ===
