types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Sociology_of_religion,sociology,298,261,0.9962916355812904,0.001949497462492,0,109,== Theories == | ==== Economic history ====
http://dbpedia.org/ontology/Book,http://dbpedia.org/resource/Sociology_of_religion,sociology,298,261,0.9962916355812904,0.001949497462492,0,109,== Theories == | ==== Economic history ====
http://dbpedia.org/ontology/PersonFunction,http://dbpedia.org/resource/Sociology_of_religion,sociology,298,261,0.9962916355812904,0.001949497462492,0,109,== Theories == | ==== Economic history ====
