types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Bintang_Bakti_Masyarakat,BBM,76,227,0.9999548143807644,4.4795610302835945e-05,0,96,== Discography == | === Collaborations ===
http://www.wikidata.org/entity/Q618779,http://dbpedia.org/resource/Bintang_Bakti_Masyarakat,BBM,76,227,0.9999548143807644,4.4795610302835945e-05,0,96,== Discography == | === Collaborations ===
http://dbpedia.org/ontology/Award,http://dbpedia.org/resource/Bintang_Bakti_Masyarakat,BBM,76,227,0.9999548143807644,4.4795610302835945e-05,0,96,== Discography == | === Collaborations ===
http://dbpedia.org/class/yago/WikicatCivilAwardsAndDecorationsOfSingapore,http://dbpedia.org/resource/Bintang_Bakti_Masyarakat,BBM,76,227,0.9999548143807644,4.4795610302835945e-05,0,96,== Discography == | === Collaborations ===
http://dbpedia.org/class/yago/Abstraction100002137,http://dbpedia.org/resource/Bintang_Bakti_Masyarakat,BBM,76,227,0.9999548143807644,4.4795610302835945e-05,0,96,== Discography == | === Collaborations ===
http://dbpedia.org/class/yago/Award106696483,http://dbpedia.org/resource/Bintang_Bakti_Masyarakat,BBM,76,227,0.9999548143807644,4.4795610302835945e-05,0,96,== Discography == | === Collaborations ===
http://dbpedia.org/class/yago/Communication100033020,http://dbpedia.org/resource/Bintang_Bakti_Masyarakat,BBM,76,227,0.9999548143807644,4.4795610302835945e-05,0,96,== Discography == | === Collaborations ===
http://dbpedia.org/class/yago/Signal106791372,http://dbpedia.org/resource/Bintang_Bakti_Masyarakat,BBM,76,227,0.9999548143807644,4.4795610302835945e-05,0,96,== Discography == | === Collaborations ===
http://dbpedia.org/class/yago/Symbol106806469,http://dbpedia.org/resource/Bintang_Bakti_Masyarakat,BBM,76,227,0.9999548143807644,4.4795610302835945e-05,0,96,== Discography == | === Collaborations ===
