types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Desi_Arnaz_Jr.,Desi,146,171,0.9735272365726504,0.0271923963394347,1,8,== Career == | === 1990s–present ===
http://dbpedia.org/ontology/Person,http://dbpedia.org/resource/Desi_Arnaz_Jr.,Desi,146,171,0.9735272365726504,0.0271923963394347,1,8,== Career == | === 1990s–present ===
http://umbel.org/umbel/rc/Actor,http://dbpedia.org/resource/Desi_Arnaz_Jr.,Desi,146,171,0.9735272365726504,0.0271923963394347,1,8,== Career == | === 1990s–present ===
http://umbel.org/umbel/rc/Artist,http://dbpedia.org/resource/Desi_Arnaz_Jr.,Desi,146,171,0.9735272365726504,0.0271923963394347,1,8,== Career == | === 1990s–present ===
http://umbel.org/umbel/rc/PersonWithOccupation,http://dbpedia.org/resource/Desi_Arnaz_Jr.,Desi,146,171,0.9735272365726504,0.0271923963394347,1,8,== Career == | === 1990s–present ===
