types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Man_Jumping,Man Jumping,5,330,0.9999999980663006,0.0,0,13,== Career == | === 1980s ===
http://dbpedia.org/ontology/Band,http://dbpedia.org/resource/Man_Jumping,Man Jumping,5,330,0.9999999980663006,0.0,0,13,== Career == | === 1980s ===
http://dbpedia.org/class/yago/WikicatBritishElectronicMusicGroups,http://dbpedia.org/resource/Man_Jumping,Man Jumping,5,330,0.9999999980663006,0.0,0,13,== Career == | === 1980s ===
http://dbpedia.org/class/yago/WikicatWorldFusionGroups,http://dbpedia.org/resource/Man_Jumping,Man Jumping,5,330,0.9999999980663006,0.0,0,13,== Career == | === 1980s ===
http://dbpedia.org/class/yago/Abstraction100002137,http://dbpedia.org/resource/Man_Jumping,Man Jumping,5,330,0.9999999980663006,0.0,0,13,== Career == | === 1980s ===
http://dbpedia.org/class/yago/Group100031264,http://dbpedia.org/resource/Man_Jumping,Man Jumping,5,330,0.9999999980663006,0.0,0,13,== Career == | === 1980s ===
