types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Internal_medicine,General Medicine,2092,4,0.999999999999858,0.0,0,71,== Filmography == | === Television ===
http://dbpedia.org/ontology/Food,http://dbpedia.org/resource/Internal_medicine,General Medicine,2092,4,0.999999999999858,0.0,0,71,== Filmography == | === Television ===
http://dbpedia.org/ontology/PersonFunction,http://dbpedia.org/resource/Internal_medicine,General Medicine,2092,4,0.999999999999858,0.0,0,71,== Filmography == | === Television ===
