types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://dbpedia.org/ontology/Person,http://dbpedia.org/resource/Penciller,pencil,1004,146,0.9999290363805228,7.088680869186185e-05,0,8,== Career == | === Early work ===
http://dbpedia.org/class/yago/WikicatArtsOccupations,http://dbpedia.org/resource/Penciller,pencil,1004,146,0.9999290363805228,7.088680869186185e-05,0,8,== Career == | === Early work ===
http://dbpedia.org/ontology/PersonFunction,http://dbpedia.org/resource/Penciller,pencil,1004,146,0.9999290363805228,7.088680869186185e-05,0,8,== Career == | === Early work ===
http://dbpedia.org/class/yago/YagoPermanentlyLocatedEntity,http://dbpedia.org/resource/Penciller,pencil,1004,146,0.9999290363805228,7.088680869186185e-05,0,8,== Career == | === Early work ===
http://dbpedia.org/class/yago/Abstraction100002137,http://dbpedia.org/resource/Penciller,pencil,1004,146,0.9999290363805228,7.088680869186185e-05,0,8,== Career == | === Early work ===
http://dbpedia.org/class/yago/Act100030358,http://dbpedia.org/resource/Penciller,pencil,1004,146,0.9999290363805228,7.088680869186185e-05,0,8,== Career == | === Early work ===
http://dbpedia.org/class/yago/Activity100407535,http://dbpedia.org/resource/Penciller,pencil,1004,146,0.9999290363805228,7.088680869186185e-05,0,8,== Career == | === Early work ===
http://dbpedia.org/class/yago/Event100029378,http://dbpedia.org/resource/Penciller,pencil,1004,146,0.9999290363805228,7.088680869186185e-05,0,8,== Career == | === Early work ===
http://dbpedia.org/class/yago/Occupation100582388,http://dbpedia.org/resource/Penciller,pencil,1004,146,0.9999290363805228,7.088680869186185e-05,0,8,== Career == | === Early work ===
http://dbpedia.org/class/yago/PsychologicalFeature100023100,http://dbpedia.org/resource/Penciller,pencil,1004,146,0.9999290363805228,7.088680869186185e-05,0,8,== Career == | === Early work ===
