types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Buddhahood,Buddhas,2489,49,0.6833572108685197,0.4493221073580001,0,15,== Compositions == | === Piano ===
http://dbpedia.org/ontology/Disease,http://dbpedia.org/resource/Buddhahood,Buddhas,2489,49,0.6833572108685197,0.4493221073580001,0,15,== Compositions == | === Piano ===
http://dbpedia.org/class/yago/WikicatBuddhistPhilosophicalConcepts,http://dbpedia.org/resource/Buddhahood,Buddhas,2489,49,0.6833572108685197,0.4493221073580001,0,15,== Compositions == | === Piano ===
http://dbpedia.org/class/yago/Abstraction100002137,http://dbpedia.org/resource/Buddhahood,Buddhas,2489,49,0.6833572108685197,0.4493221073580001,0,15,== Compositions == | === Piano ===
http://dbpedia.org/class/yago/Cognition100023271,http://dbpedia.org/resource/Buddhahood,Buddhas,2489,49,0.6833572108685197,0.4493221073580001,0,15,== Compositions == | === Piano ===
http://dbpedia.org/class/yago/Concept105835747,http://dbpedia.org/resource/Buddhahood,Buddhas,2489,49,0.6833572108685197,0.4493221073580001,0,15,== Compositions == | === Piano ===
http://dbpedia.org/class/yago/Content105809192,http://dbpedia.org/resource/Buddhahood,Buddhas,2489,49,0.6833572108685197,0.4493221073580001,0,15,== Compositions == | === Piano ===
http://dbpedia.org/class/yago/Idea105833840,http://dbpedia.org/resource/Buddhahood,Buddhas,2489,49,0.6833572108685197,0.4493221073580001,0,15,== Compositions == | === Piano ===
http://dbpedia.org/class/yago/PsychologicalFeature100023100,http://dbpedia.org/resource/Buddhahood,Buddhas,2489,49,0.6833572108685197,0.4493221073580001,0,15,== Compositions == | === Piano ===
