types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Commemorative_plaque,tablet,1551,134,0.9999934758278304,5.6188500953075615e-06,12,21,== Biography == | === Last years ===
http://dbpedia.org/class/yago/WikicatAwardItems,http://dbpedia.org/resource/Commemorative_plaque,tablet,1551,134,0.9999934758278304,5.6188500953075615e-06,12,21,== Biography == | === Last years ===
http://dbpedia.org/ontology/AnatomicalStructure,http://dbpedia.org/resource/Commemorative_plaque,tablet,1551,134,0.9999934758278304,5.6188500953075615e-06,12,21,== Biography == | === Last years ===
http://dbpedia.org/class/yago/Abstraction100002137,http://dbpedia.org/resource/Commemorative_plaque,tablet,1551,134,0.9999934758278304,5.6188500953075615e-06,12,21,== Biography == | === Last years ===
http://dbpedia.org/class/yago/Item106482401,http://dbpedia.org/resource/Commemorative_plaque,tablet,1551,134,0.9999934758278304,5.6188500953075615e-06,12,21,== Biography == | === Last years ===
http://dbpedia.org/class/yago/Part113809207,http://dbpedia.org/resource/Commemorative_plaque,tablet,1551,134,0.9999934758278304,5.6188500953075615e-06,12,21,== Biography == | === Last years ===
http://dbpedia.org/class/yago/Relation100031921,http://dbpedia.org/resource/Commemorative_plaque,tablet,1551,134,0.9999934758278304,5.6188500953075615e-06,12,21,== Biography == | === Last years ===
