types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Rye,rye,1772,185,0.9993998862865856,0.0006004710329058265,17,18,== Motifs == | === Tools ===
http://dbpedia.org/class/yago/WikicatPlantsDescribedIn1753,http://dbpedia.org/resource/Rye,rye,1772,185,0.9993998862865856,0.0006004710329058265,17,18,== Motifs == | === Tools ===
http://dbpedia.org/ontology/Plant,http://dbpedia.org/resource/Rye,rye,1772,185,0.9993998862865856,0.0006004710329058265,17,18,== Motifs == | === Tools ===
http://dbpedia.org/class/yago/LivingThing100004258,http://dbpedia.org/resource/Rye,rye,1772,185,0.9993998862865856,0.0006004710329058265,17,18,== Motifs == | === Tools ===
http://dbpedia.org/class/yago/Object100002684,http://dbpedia.org/resource/Rye,rye,1772,185,0.9993998862865856,0.0006004710329058265,17,18,== Motifs == | === Tools ===
http://dbpedia.org/class/yago/Organism100004475,http://dbpedia.org/resource/Rye,rye,1772,185,0.9993998862865856,0.0006004710329058265,17,18,== Motifs == | === Tools ===
http://dbpedia.org/class/yago/PhysicalEntity100001930,http://dbpedia.org/resource/Rye,rye,1772,185,0.9993998862865856,0.0006004710329058265,17,18,== Motifs == | === Tools ===
http://dbpedia.org/class/yago/Plant100017222,http://dbpedia.org/resource/Rye,rye,1772,185,0.9993998862865856,0.0006004710329058265,17,18,== Motifs == | === Tools ===
http://dbpedia.org/class/yago/Whole100003553,http://dbpedia.org/resource/Rye,rye,1772,185,0.9993998862865856,0.0006004710329058265,17,18,== Motifs == | === Tools ===
