types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Encyclopedia,online encyclopedia,7922,36,0.7988325142002007,0.2491735554900243,1,20,== Music of the Bible Revealed == | === Study ===
http://dbpedia.org/ontology/MusicGenre,http://dbpedia.org/resource/Encyclopedia,online encyclopedia,7922,36,0.7988325142002007,0.2491735554900243,1,20,== Music of the Bible Revealed == | === Study ===
http://dbpedia.org/ontology/Book,http://dbpedia.org/resource/Encyclopedia,online encyclopedia,7922,36,0.7988325142002007,0.2491735554900243,1,20,== Music of the Bible Revealed == | === Study ===
