types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://dbpedia.org/ontology/MusicGenre,http://dbpedia.org/resource/Non-Aristotelian_drama,epic,26,148,0.7344626767159096,0.3038902449595296,7,8,== Biography == | === Songwriter ===
http://dbpedia.org/class/yago/WikicatBertoltBrechtTheoriesAndTechniques,http://dbpedia.org/resource/Non-Aristotelian_drama,epic,26,148,0.7344626767159096,0.3038902449595296,7,8,== Biography == | === Songwriter ===
http://dbpedia.org/class/yago/Abstraction100002137,http://dbpedia.org/resource/Non-Aristotelian_drama,epic,26,148,0.7344626767159096,0.3038902449595296,7,8,== Biography == | === Songwriter ===
http://dbpedia.org/class/yago/Cognition100023271,http://dbpedia.org/resource/Non-Aristotelian_drama,epic,26,148,0.7344626767159096,0.3038902449595296,7,8,== Biography == | === Songwriter ===
http://dbpedia.org/class/yago/Explanation105793000,http://dbpedia.org/resource/Non-Aristotelian_drama,epic,26,148,0.7344626767159096,0.3038902449595296,7,8,== Biography == | === Songwriter ===
http://dbpedia.org/class/yago/HigherCognitiveProcess105770664,http://dbpedia.org/resource/Non-Aristotelian_drama,epic,26,148,0.7344626767159096,0.3038902449595296,7,8,== Biography == | === Songwriter ===
http://dbpedia.org/class/yago/Process105701363,http://dbpedia.org/resource/Non-Aristotelian_drama,epic,26,148,0.7344626767159096,0.3038902449595296,7,8,== Biography == | === Songwriter ===
http://dbpedia.org/class/yago/PsychologicalFeature100023100,http://dbpedia.org/resource/Non-Aristotelian_drama,epic,26,148,0.7344626767159096,0.3038902449595296,7,8,== Biography == | === Songwriter ===
http://dbpedia.org/class/yago/Theory105989479,http://dbpedia.org/resource/Non-Aristotelian_drama,epic,26,148,0.7344626767159096,0.3038902449595296,7,8,== Biography == | === Songwriter ===
http://dbpedia.org/class/yago/Thinking105770926,http://dbpedia.org/resource/Non-Aristotelian_drama,epic,26,148,0.7344626767159096,0.3038902449595296,7,8,== Biography == | === Songwriter ===
