types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Synthesizer,synthy,12726,73,0.7419560511658743,0.3477887210469533,3,11,== Career == | === 2016-2018: Fame ===
http://dbpedia.org/ontology/MusicGenre,http://dbpedia.org/resource/Synthesizer,synthy,12726,73,0.7419560511658743,0.3477887210469533,3,11,== Career == | === 2016-2018: Fame ===
http://dbpedia.org/ontology/Agent,http://dbpedia.org/resource/Synthesizer,synthy,12726,73,0.7419560511658743,0.3477887210469533,3,11,== Career == | === 2016-2018: Fame ===
http://dbpedia.org/class/yago/Ability105616246,http://dbpedia.org/resource/Synthesizer,synthy,12726,73,0.7419560511658743,0.3477887210469533,3,11,== Career == | === 2016-2018: Fame ===
http://dbpedia.org/class/yago/Abstraction100002137,http://dbpedia.org/resource/Synthesizer,synthy,12726,73,0.7419560511658743,0.3477887210469533,3,11,== Career == | === 2016-2018: Fame ===
http://dbpedia.org/class/yago/Cognition100023271,http://dbpedia.org/resource/Synthesizer,synthy,12726,73,0.7419560511658743,0.3477887210469533,3,11,== Career == | === 2016-2018: Fame ===
http://dbpedia.org/class/yago/Faculty105650329,http://dbpedia.org/resource/Synthesizer,synthy,12726,73,0.7419560511658743,0.3477887210469533,3,11,== Career == | === 2016-2018: Fame ===
http://dbpedia.org/class/yago/PsychologicalFeature100023100,http://dbpedia.org/resource/Synthesizer,synthy,12726,73,0.7419560511658743,0.3477887210469533,3,11,== Career == | === 2016-2018: Fame ===
http://dbpedia.org/class/yago/WikicatSynthesiserModules,http://dbpedia.org/resource/Synthesizer,synthy,12726,73,0.7419560511658743,0.3477887210469533,3,11,== Career == | === 2016-2018: Fame ===
