types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Ragne_Tangen,Ragne Tangen,5,136,0.9999999982143208,0.0,2,2,== Biography ==
http://dbpedia.org/ontology/Person,http://dbpedia.org/resource/Ragne_Tangen,Ragne Tangen,5,136,0.9999999982143208,0.0,2,2,== Biography ==
http://dbpedia.org/ontology/AnatomicalStructure,http://dbpedia.org/resource/Udder,udder,172,25,1.0,0.0,3,4,== Biography ==
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Tare_weight,tare,64,5,0.9999994629912712,5.370067809546069e-07,0,19,== Movies ==
http://dbpedia.org/ontology/HorseRace,http://dbpedia.org/resource/Tare_weight,tare,64,5,0.9999994629912712,5.370067809546069e-07,0,19,== Movies ==
http://dbpedia.org/class/yago/WikicatCommodities,http://dbpedia.org/resource/Tare_weight,tare,64,5,0.9999994629912712,5.370067809546069e-07,0,19,== Movies ==
http://dbpedia.org/class/yago/WikicatContainers,http://dbpedia.org/resource/Tare_weight,tare,64,5,0.9999994629912712,5.370067809546069e-07,0,19,== Movies ==
http://dbpedia.org/class/yago/Artifact100021939,http://dbpedia.org/resource/Tare_weight,tare,64,5,0.9999994629912712,5.370067809546069e-07,0,19,== Movies ==
http://dbpedia.org/class/yago/Commodity103076708,http://dbpedia.org/resource/Tare_weight,tare,64,5,0.9999994629912712,5.370067809546069e-07,0,19,== Movies ==
http://dbpedia.org/class/yago/Container103094503,http://dbpedia.org/resource/Tare_weight,tare,64,5,0.9999994629912712,5.370067809546069e-07,0,19,== Movies ==
http://dbpedia.org/class/yago/Instrumentality103575240,http://dbpedia.org/resource/Tare_weight,tare,64,5,0.9999994629912712,5.370067809546069e-07,0,19,== Movies ==
http://dbpedia.org/class/yago/Object100002684,http://dbpedia.org/resource/Tare_weight,tare,64,5,0.9999994629912712,5.370067809546069e-07,0,19,== Movies ==
http://dbpedia.org/class/yago/PhysicalEntity100001930,http://dbpedia.org/resource/Tare_weight,tare,64,5,0.9999994629912712,5.370067809546069e-07,0,19,== Movies ==
http://dbpedia.org/class/yago/Whole100003553,http://dbpedia.org/resource/Tare_weight,tare,64,5,0.9999994629912712,5.370067809546069e-07,0,19,== Movies ==
