types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://dbpedia.org/class/yago/YagoGeoEntity,http://dbpedia.org/resource/Earth-616,Marvel World,841,205,0.9999999999566568,0.0,0,6,== Biography == | === 1970s ===
http://dbpedia.org/class/yago/YagoLegalActorGeo,http://dbpedia.org/resource/Earth-616,Marvel World,841,205,0.9999999999566568,0.0,0,6,== Biography == | === 1970s ===
http://dbpedia.org/class/yago/YagoPermanentlyLocatedEntity,http://dbpedia.org/resource/Earth-616,Marvel World,841,205,0.9999999999566568,0.0,0,6,== Biography == | === 1970s ===
http://dbpedia.org/class/yago/Location100027167,http://dbpedia.org/resource/Earth-616,Marvel World,841,205,0.9999999999566568,0.0,0,6,== Biography == | === 1970s ===
http://dbpedia.org/class/yago/Object100002684,http://dbpedia.org/resource/Earth-616,Marvel World,841,205,0.9999999999566568,0.0,0,6,== Biography == | === 1970s ===
http://dbpedia.org/class/yago/PhysicalEntity100001930,http://dbpedia.org/resource/Earth-616,Marvel World,841,205,0.9999999999566568,0.0,0,6,== Biography == | === 1970s ===
