types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Eucalyptus,Eucalyptus,4403,14,0.9989295301453436,0.0008459381778040182,0,25,== Discography == | === Guest appearances ===
http://dbpedia.org/ontology/Insect,http://dbpedia.org/resource/Eucalyptus,Eucalyptus,4403,14,0.9989295301453436,0.0008459381778040182,0,25,== Discography == | === Guest appearances ===
http://umbel.org/umbel/rc/BiologicalLivingObject,http://dbpedia.org/resource/Eucalyptus,Eucalyptus,4403,14,0.9989295301453436,0.0008459381778040182,0,25,== Discography == | === Guest appearances ===
http://umbel.org/umbel/rc/EukaryoticCell,http://dbpedia.org/resource/Eucalyptus,Eucalyptus,4403,14,0.9989295301453436,0.0008459381778040182,0,25,== Discography == | === Guest appearances ===
http://umbel.org/umbel/rc/Plant,http://dbpedia.org/resource/Eucalyptus,Eucalyptus,4403,14,0.9989295301453436,0.0008459381778040182,0,25,== Discography == | === Guest appearances ===
