types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://dbpedia.org/ontology/SocietalEvent,http://dbpedia.org/resource/Summer_Sound_Festival,Summer Sound,2,7,0.999999999994813,0.0,0,23,== Discography ==
http://dbpedia.org/ontology/Convention,http://dbpedia.org/resource/Dance_party,Dance party,98,0,0.999999991639001,0.0,0,41,== References ==
http://dbpedia.org/class/yago/YagoLegalActor,http://dbpedia.org/resource/Dance_party,Dance party,98,0,0.999999991639001,0.0,0,41,== References ==
http://dbpedia.org/class/yago/YagoLegalActorGeo,http://dbpedia.org/resource/Dance_party,Dance party,98,0,0.999999991639001,0.0,0,41,== References ==
http://dbpedia.org/class/yago/YagoPermanentlyLocatedEntity,http://dbpedia.org/resource/Dance_party,Dance party,98,0,0.999999991639001,0.0,0,41,== References ==
http://dbpedia.org/class/yago/Abstraction100002137,http://dbpedia.org/resource/Dance_party,Dance party,98,0,0.999999991639001,0.0,0,41,== References ==
http://dbpedia.org/class/yago/Group100031264,http://dbpedia.org/resource/Dance_party,Dance party,98,0,0.999999991639001,0.0,0,41,== References ==
http://dbpedia.org/class/yago/Organization108008335,http://dbpedia.org/resource/Dance_party,Dance party,98,0,0.999999991639001,0.0,0,41,== References ==
http://dbpedia.org/class/yago/Party108256968,http://dbpedia.org/resource/Dance_party,Dance party,98,0,0.999999991639001,0.0,0,41,== References ==
http://dbpedia.org/class/yago/SocialGroup107950920,http://dbpedia.org/resource/Dance_party,Dance party,98,0,0.999999991639001,0.0,0,41,== References ==
http://dbpedia.org/class/yago/WikicatParties,http://dbpedia.org/resource/Dance_party,Dance party,98,0,0.999999991639001,0.0,0,41,== References ==
