types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Social_stratification,stratification,974,30,0.99999999453334,3.103430910041891e-09,1,90,== Theories == | ==== Social stratification ====
http://dbpedia.org/ontology/Brain,http://dbpedia.org/resource/Social_stratification,stratification,974,30,0.99999999453334,3.103430910041891e-09,1,90,== Theories == | ==== Social stratification ====
http://dbpedia.org/ontology/MusicGenre,http://dbpedia.org/resource/Social_stratification,stratification,974,30,0.99999999453334,3.103430910041891e-09,1,90,== Theories == | ==== Social stratification ====
