types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://dbpedia.org/class/yago/WikicatTheCanterburyTales,http://dbpedia.org/resource/The_Shipman's_Tale,Shipman,10,147,0.9707030382075658,0.0301792063782111,2,30,== Career == | === After prison ===
http://dbpedia.org/class/yago/Abstraction100002137,http://dbpedia.org/resource/The_Shipman's_Tale,Shipman,10,147,0.9707030382075658,0.0301792063782111,2,30,== Career == | === After prison ===
http://dbpedia.org/class/yago/Communication100033020,http://dbpedia.org/resource/The_Shipman's_Tale,Shipman,10,147,0.9707030382075658,0.0301792063782111,2,30,== Career == | === After prison ===
http://dbpedia.org/class/yago/Message106598915,http://dbpedia.org/resource/The_Shipman's_Tale,Shipman,10,147,0.9707030382075658,0.0301792063782111,2,30,== Career == | === After prison ===
http://dbpedia.org/class/yago/Narrative107221094,http://dbpedia.org/resource/The_Shipman's_Tale,Shipman,10,147,0.9707030382075658,0.0301792063782111,2,30,== Career == | === After prison ===
