types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Commando,Comandos,2185,0,0.9999999954737292,4.3803303324021084e-09,0,73,== Discography == | ==== Tracks ====
http://dbpedia.org/ontology/Person,http://dbpedia.org/resource/Commando,Comandos,2185,0,0.9999999954737292,4.3803303324021084e-09,0,73,== Discography == | ==== Tracks ====
http://dbpedia.org/ontology/PersonFunction,http://dbpedia.org/resource/Commando,Comandos,2185,0,0.9999999954737292,4.3803303324021084e-09,0,73,== Discography == | ==== Tracks ====
