types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://dbpedia.org/ontology/Person,http://dbpedia.org/resource/Engen,engen,51,7,0.907800307857238,0.1015637751040106,0,8,== Life == | === Songs ===
http://dbpedia.org/class/yago/WikicatJapaneseEras,http://dbpedia.org/resource/Engen,engen,51,7,0.907800307857238,0.1015637751040106,0,8,== Life == | === Songs ===
http://dbpedia.org/class/yago/Abstraction100002137,http://dbpedia.org/resource/Engen,engen,51,7,0.907800307857238,0.1015637751040106,0,8,== Life == | === Songs ===
http://dbpedia.org/class/yago/Era115248564,http://dbpedia.org/resource/Engen,engen,51,7,0.907800307857238,0.1015637751040106,0,8,== Life == | === Songs ===
http://dbpedia.org/class/yago/FundamentalQuantity113575869,http://dbpedia.org/resource/Engen,engen,51,7,0.907800307857238,0.1015637751040106,0,8,== Life == | === Songs ===
http://dbpedia.org/class/yago/Measure100033615,http://dbpedia.org/resource/Engen,engen,51,7,0.907800307857238,0.1015637751040106,0,8,== Life == | === Songs ===
http://dbpedia.org/class/yago/TimePeriod115113229,http://dbpedia.org/resource/Engen,engen,51,7,0.907800307857238,0.1015637751040106,0,8,== Life == | === Songs ===
