types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Magic_in_Harry_Potter,Apparition,768,9,0.671655629525667,0.2909449972599184,0,21,== Discography == | === Eidolon ===
http://dbpedia.org/class/yago/Ability105200169,http://dbpedia.org/resource/Magic_in_Harry_Potter,Apparition,768,9,0.671655629525667,0.2909449972599184,0,21,== Discography == | === Eidolon ===
http://dbpedia.org/class/yago/Abstraction100002137,http://dbpedia.org/resource/Magic_in_Harry_Potter,Apparition,768,9,0.671655629525667,0.2909449972599184,0,21,== Discography == | === Eidolon ===
http://dbpedia.org/class/yago/Attribute100024264,http://dbpedia.org/resource/Magic_in_Harry_Potter,Apparition,768,9,0.671655629525667,0.2909449972599184,0,21,== Discography == | === Eidolon ===
http://dbpedia.org/class/yago/Communication100033020,http://dbpedia.org/resource/Magic_in_Harry_Potter,Apparition,768,9,0.671655629525667,0.2909449972599184,0,21,== Discography == | === Eidolon ===
http://dbpedia.org/class/yago/Language106282651,http://dbpedia.org/resource/Magic_in_Harry_Potter,Apparition,768,9,0.671655629525667,0.2909449972599184,0,21,== Discography == | === Eidolon ===
http://dbpedia.org/class/yago/Quality104723816,http://dbpedia.org/resource/Magic_in_Harry_Potter,Apparition,768,9,0.671655629525667,0.2909449972599184,0,21,== Discography == | === Eidolon ===
http://dbpedia.org/class/yago/WikicatFictionalLanguages,http://dbpedia.org/resource/Magic_in_Harry_Potter,Apparition,768,9,0.671655629525667,0.2909449972599184,0,21,== Discography == | === Eidolon ===
http://dbpedia.org/class/yago/WikicatFictionalSuperhumanFeaturesOrAbilities,http://dbpedia.org/resource/Magic_in_Harry_Potter,Apparition,768,9,0.671655629525667,0.2909449972599184,0,21,== Discography == | === Eidolon ===
