types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Racing_flags,green flag,1742,24,0.9980520482985928,0.0012905433398319,5,30,== After football == | === Broadcasting career ===
http://dbpedia.org/class/yago/Artifact100021939,http://dbpedia.org/resource/Racing_flags,green flag,1742,24,0.9980520482985928,0.0012905433398319,5,30,== After football == | === Broadcasting career ===
http://dbpedia.org/class/yago/Decoration103169390,http://dbpedia.org/resource/Racing_flags,green flag,1742,24,0.9980520482985928,0.0012905433398319,5,30,== After football == | === Broadcasting career ===
http://dbpedia.org/class/yago/Design103178782,http://dbpedia.org/resource/Racing_flags,green flag,1742,24,0.9980520482985928,0.0012905433398319,5,30,== After football == | === Broadcasting career ===
http://dbpedia.org/class/yago/Emblem103282591,http://dbpedia.org/resource/Racing_flags,green flag,1742,24,0.9980520482985928,0.0012905433398319,5,30,== After football == | === Broadcasting career ===
http://dbpedia.org/class/yago/Flag103354903,http://dbpedia.org/resource/Racing_flags,green flag,1742,24,0.9980520482985928,0.0012905433398319,5,30,== After football == | === Broadcasting career ===
http://dbpedia.org/class/yago/Object100002684,http://dbpedia.org/resource/Racing_flags,green flag,1742,24,0.9980520482985928,0.0012905433398319,5,30,== After football == | === Broadcasting career ===
http://dbpedia.org/class/yago/PhysicalEntity100001930,http://dbpedia.org/resource/Racing_flags,green flag,1742,24,0.9980520482985928,0.0012905433398319,5,30,== After football == | === Broadcasting career ===
http://dbpedia.org/class/yago/Whole100003553,http://dbpedia.org/resource/Racing_flags,green flag,1742,24,0.9980520482985928,0.0012905433398319,5,30,== After football == | === Broadcasting career ===
http://dbpedia.org/class/yago/WikicatFlags,http://dbpedia.org/resource/Racing_flags,green flag,1742,24,0.9980520482985928,0.0012905433398319,5,30,== After football == | === Broadcasting career ===
