types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Stereoscopy,stereoscopic 3-D,2157,67,0.9996482954724604,0.0003518282671413878,8,5,== Career == | === Encyclopedia Pictura ===
http://dbpedia.org/ontology/TopicalConcept,http://dbpedia.org/resource/Stereoscopy,stereoscopic 3-D,2157,67,0.9996482954724604,0.0003518282671413878,8,5,== Career == | === Encyclopedia Pictura ===
http://dbpedia.org/ontology/MusicGenre,http://dbpedia.org/resource/Stereoscopy,stereoscopic 3-D,2157,67,0.9996482954724604,0.0003518282671413878,8,5,== Career == | === Encyclopedia Pictura ===
