types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Costume_designer,Costume Designer,942,41,0.9919147575989192,0.0081511463936488,0,28,== Bibliography == | === Movies ===
http://dbpedia.org/ontology/Person,http://dbpedia.org/resource/Costume_designer,Costume Designer,942,41,0.9919147575989192,0.0081511463936488,0,28,== Bibliography == | === Movies ===
http://dbpedia.org/ontology/PersonFunction,http://dbpedia.org/resource/Costume_designer,Costume Designer,942,41,0.9919147575989192,0.0081511463936488,0,28,== Bibliography == | === Movies ===
