types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Fermata,Fermata,137,10,0.9999998183975146,0.0,1,22,== Discography == | === Albums ===
http://dbpedia.org/ontology/Place,http://dbpedia.org/resource/Fermata,Fermata,137,10,0.9999998183975146,0.0,1,22,== Discography == | === Albums ===
http://dbpedia.org/ontology/RecordLabel,http://dbpedia.org/resource/Fermata,Fermata,137,10,0.9999998183975146,0.0,1,22,== Discography == | === Albums ===
