types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://dbpedia.org/ontology/Food,http://dbpedia.org/resource/Fuck,f-bombs,1277,48,0.9999999982777296,0.0,12,27,== Controversies == | === Nicki Minaj ===
http://dbpedia.org/class/yago/Abstraction100002137,http://dbpedia.org/resource/Fuck,f-bombs,1277,48,0.9999999982777296,0.0,12,27,== Controversies == | === Nicki Minaj ===
http://dbpedia.org/class/yago/AuditoryCommunication107109019,http://dbpedia.org/resource/Fuck,f-bombs,1277,48,0.9999999982777296,0.0,12,27,== Controversies == | === Nicki Minaj ===
http://dbpedia.org/class/yago/Communication100033020,http://dbpedia.org/resource/Fuck,f-bombs,1277,48,0.9999999982777296,0.0,12,27,== Controversies == | === Nicki Minaj ===
http://dbpedia.org/class/yago/Euphemism106605046,http://dbpedia.org/resource/Fuck,f-bombs,1277,48,0.9999999982777296,0.0,12,27,== Controversies == | === Nicki Minaj ===
http://dbpedia.org/class/yago/Saying107151380,http://dbpedia.org/resource/Fuck,f-bombs,1277,48,0.9999999982777296,0.0,12,27,== Controversies == | === Nicki Minaj ===
http://dbpedia.org/class/yago/Speech107109196,http://dbpedia.org/resource/Fuck,f-bombs,1277,48,0.9999999982777296,0.0,12,27,== Controversies == | === Nicki Minaj ===
http://dbpedia.org/class/yago/WikicatEuphemisms,http://dbpedia.org/resource/Fuck,f-bombs,1277,48,0.9999999982777296,0.0,12,27,== Controversies == | === Nicki Minaj ===
