types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Sound_recording_and_reproduction,Sound recording,10849,63,0.9999999999876934,0.0,4,6,== Biography == | === Junoon (1992-2003) ===
http://dbpedia.org/ontology/Book,http://dbpedia.org/resource/Sound_recording_and_reproduction,Sound recording,10849,63,0.9999999999876934,0.0,4,6,== Biography == | === Junoon (1992-2003) ===
http://dbpedia.org/ontology/PersonFunction,http://dbpedia.org/resource/Sound_recording_and_reproduction,Sound recording,10849,63,0.9999999999876934,0.0,4,6,== Biography == | === Junoon (1992-2003) ===
