types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Los_Van_Van,Juan Formell,118,23,0.7665242390841932,0.3045901864691744,5,32,== Innovations == | === Piano guajeos ===
http://dbpedia.org/ontology/Band,http://dbpedia.org/resource/Los_Van_Van,Juan Formell,118,23,0.7665242390841932,0.3045901864691744,5,32,== Innovations == | === Piano guajeos ===
http://dbpedia.org/class/yago/WikicatSalsaMusicGroups,http://dbpedia.org/resource/Los_Van_Van,Juan Formell,118,23,0.7665242390841932,0.3045901864691744,5,32,== Innovations == | === Piano guajeos ===
http://dbpedia.org/class/yago/Abstraction100002137,http://dbpedia.org/resource/Los_Van_Van,Juan Formell,118,23,0.7665242390841932,0.3045901864691744,5,32,== Innovations == | === Piano guajeos ===
http://dbpedia.org/class/yago/Group100031264,http://dbpedia.org/resource/Los_Van_Van,Juan Formell,118,23,0.7665242390841932,0.3045901864691744,5,32,== Innovations == | === Piano guajeos ===
http://dbpedia.org/class/yago/Wikicat2000sMusicGroups,http://dbpedia.org/resource/Los_Van_Van,Juan Formell,118,23,0.7665242390841932,0.3045901864691744,5,32,== Innovations == | === Piano guajeos ===
