types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://dbpedia.org/class/yago/WikicatB-flatInstruments,http://dbpedia.org/resource/Saxtuba,saxtuba,9,45,1.0,0.0,1,0,
http://dbpedia.org/ontology/Agent,http://dbpedia.org/resource/Saxtuba,saxtuba,9,45,1.0,0.0,1,0,
http://dbpedia.org/class/yago/WikicatBrassInstruments,http://dbpedia.org/resource/Saxtuba,saxtuba,9,45,1.0,0.0,1,0,
http://dbpedia.org/class/yago/WikicatE-flatInstruments,http://dbpedia.org/resource/Saxtuba,saxtuba,9,45,1.0,0.0,1,0,
http://dbpedia.org/class/yago/WindInstrument104586932,http://dbpedia.org/resource/Saxtuba,saxtuba,9,45,1.0,0.0,1,0,
http://dbpedia.org/class/yago/Artifact100021939,http://dbpedia.org/resource/Saxtuba,saxtuba,9,45,1.0,0.0,1,0,
http://dbpedia.org/class/yago/Brass102891788,http://dbpedia.org/resource/Saxtuba,saxtuba,9,45,1.0,0.0,1,0,
http://dbpedia.org/class/yago/Device103183080,http://dbpedia.org/resource/Saxtuba,saxtuba,9,45,1.0,0.0,1,0,
http://dbpedia.org/class/yago/Instrument103574816,http://dbpedia.org/resource/Saxtuba,saxtuba,9,45,1.0,0.0,1,0,
http://dbpedia.org/class/yago/Instrumentality103575240,http://dbpedia.org/resource/Saxtuba,saxtuba,9,45,1.0,0.0,1,0,
http://dbpedia.org/class/yago/MusicalInstrument103800933,http://dbpedia.org/resource/Saxtuba,saxtuba,9,45,1.0,0.0,1,0,
http://dbpedia.org/class/yago/Object100002684,http://dbpedia.org/resource/Saxtuba,saxtuba,9,45,1.0,0.0,1,0,
http://dbpedia.org/class/yago/PhysicalEntity100001930,http://dbpedia.org/resource/Saxtuba,saxtuba,9,45,1.0,0.0,1,0,
http://dbpedia.org/class/yago/Whole100003553,http://dbpedia.org/resource/Saxtuba,saxtuba,9,45,1.0,0.0,1,0,
http://dbpedia.org/class/yago/WikicatTransposingInstruments,http://dbpedia.org/resource/Saxtuba,saxtuba,9,45,1.0,0.0,1,0,
http://dbpedia.org/ontology/Person,http://dbpedia.org/resource/Marie-Joseph_Godefroy_de_Tonnancour,Marie-Joseph,4,118,0.9999142061975316,8.349245564481979e-05,0,2,== Early life ==
http://dbpedia.org/class/yago/WikicatAlumniOfTheUniversityOfOxford,http://dbpedia.org/resource/Marie-Joseph_Godefroy_de_Tonnancour,Marie-Joseph,4,118,0.9999142061975316,8.349245564481979e-05,0,2,== Early life ==
http://dbpedia.org/class/yago/YagoLegalActor,http://dbpedia.org/resource/Marie-Joseph_Godefroy_de_Tonnancour,Marie-Joseph,4,118,0.9999142061975316,8.349245564481979e-05,0,2,== Early life ==
http://dbpedia.org/class/yago/YagoLegalActorGeo,http://dbpedia.org/resource/Marie-Joseph_Godefroy_de_Tonnancour,Marie-Joseph,4,118,0.9999142061975316,8.349245564481979e-05,0,2,== Early life ==
http://dbpedia.org/class/yago/Alumnus109786338,http://dbpedia.org/resource/Marie-Joseph_Godefroy_de_Tonnancour,Marie-Joseph,4,118,0.9999142061975316,8.349245564481979e-05,0,2,== Early life ==
http://dbpedia.org/class/yago/CausalAgent100007347,http://dbpedia.org/resource/Marie-Joseph_Godefroy_de_Tonnancour,Marie-Joseph,4,118,0.9999142061975316,8.349245564481979e-05,0,2,== Early life ==
http://dbpedia.org/class/yago/Intellectual109621545,http://dbpedia.org/resource/Marie-Joseph_Godefroy_de_Tonnancour,Marie-Joseph,4,118,0.9999142061975316,8.349245564481979e-05,0,2,== Early life ==
