types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://dbpedia.org/class/yago/WikicatAmericanInventions,http://dbpedia.org/resource/Comptometer,comptometer,87,21,0.9999999978344932,0.0,2,5,== Biography == | === Music career ===
http://dbpedia.org/class/yago/WikicatInventionsInTheCollectionOfTheSmithsonianInstitution,http://dbpedia.org/resource/Comptometer,comptometer,87,21,0.9999999978344932,0.0,2,5,== Biography == | === Music career ===
http://dbpedia.org/ontology/PersonFunction,http://dbpedia.org/resource/Comptometer,comptometer,87,21,0.9999999978344932,0.0,2,5,== Biography == | === Music career ===
http://dbpedia.org/class/yago/Ability105616246,http://dbpedia.org/resource/Comptometer,comptometer,87,21,0.9999999978344932,0.0,2,5,== Biography == | === Music career ===
http://dbpedia.org/class/yago/Abstraction100002137,http://dbpedia.org/resource/Comptometer,comptometer,87,21,0.9999999978344932,0.0,2,5,== Biography == | === Music career ===
http://dbpedia.org/class/yago/Cognition100023271,http://dbpedia.org/resource/Comptometer,comptometer,87,21,0.9999999978344932,0.0,2,5,== Biography == | === Music career ===
http://dbpedia.org/class/yago/Creativity105624700,http://dbpedia.org/resource/Comptometer,comptometer,87,21,0.9999999978344932,0.0,2,5,== Biography == | === Music career ===
http://dbpedia.org/class/yago/Invention105633385,http://dbpedia.org/resource/Comptometer,comptometer,87,21,0.9999999978344932,0.0,2,5,== Biography == | === Music career ===
http://dbpedia.org/class/yago/PsychologicalFeature100023100,http://dbpedia.org/resource/Comptometer,comptometer,87,21,0.9999999978344932,0.0,2,5,== Biography == | === Music career ===
