types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Lyric_Suite_(Berg),Lyrische suite,56,5,0.999999999854836,0.0,0,50,== Compositions == | ==== Concertante works ====
http://dbpedia.org/ontology/Book,http://dbpedia.org/resource/Lyric_Suite_(Berg),Lyrische suite,56,5,0.999999999854836,0.0,0,50,== Compositions == | ==== Concertante works ====
http://dbpedia.org/class/yago/Abstraction100002137,http://dbpedia.org/resource/Lyric_Suite_(Berg),Lyrische suite,56,5,0.999999999854836,0.0,0,50,== Compositions == | ==== Concertante works ====
http://dbpedia.org/class/yago/AuditoryCommunication107109019,http://dbpedia.org/resource/Lyric_Suite_(Berg),Lyrische suite,56,5,0.999999999854836,0.0,0,50,== Compositions == | ==== Concertante works ====
http://dbpedia.org/class/yago/Communication100033020,http://dbpedia.org/resource/Lyric_Suite_(Berg),Lyrische suite,56,5,0.999999999854836,0.0,0,50,== Compositions == | ==== Concertante works ====
http://dbpedia.org/class/yago/Music107020895,http://dbpedia.org/resource/Lyric_Suite_(Berg),Lyrische suite,56,5,0.999999999854836,0.0,0,50,== Compositions == | ==== Concertante works ====
http://dbpedia.org/class/yago/MusicalComposition107037465,http://dbpedia.org/resource/Lyric_Suite_(Berg),Lyrische suite,56,5,0.999999999854836,0.0,0,50,== Compositions == | ==== Concertante works ====
http://dbpedia.org/class/yago/Suite107047011,http://dbpedia.org/resource/Lyric_Suite_(Berg),Lyrische suite,56,5,0.999999999854836,0.0,0,50,== Compositions == | ==== Concertante works ====
http://dbpedia.org/class/yago/WikicatOrchestralSuites,http://dbpedia.org/resource/Lyric_Suite_(Berg),Lyrische suite,56,5,0.999999999854836,0.0,0,50,== Compositions == | ==== Concertante works ====
http://dbpedia.org/class/yago/WikicatSuites,http://dbpedia.org/resource/Lyric_Suite_(Berg),Lyrische suite,56,5,0.999999999854836,0.0,0,50,== Compositions == | ==== Concertante works ====
