types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://dbpedia.org/class/yago/Abstraction100002137,http://dbpedia.org/resource/FA_Community_Shield,FA Charity Shield,2381,0,0.9999999984131732,1.519983323230304e-09,0,64,== Honours == | === Player ===
http://dbpedia.org/class/yago/Contest107456188,http://dbpedia.org/resource/FA_Community_Shield,FA Charity Shield,2381,0,0.9999999984131732,1.519983323230304e-09,0,64,== Honours == | === Player ===
http://dbpedia.org/class/yago/Event100029378,http://dbpedia.org/resource/FA_Community_Shield,FA Charity Shield,2381,0,0.9999999984131732,1.519983323230304e-09,0,64,== Honours == | === Player ===
http://dbpedia.org/class/yago/WikicatFootballCompetitionsInEngland,http://dbpedia.org/resource/FA_Community_Shield,FA Charity Shield,2381,0,0.9999999984131732,1.519983323230304e-09,0,64,== Honours == | === Player ===
http://dbpedia.org/ontology/Athlete,http://dbpedia.org/resource/FA_Community_Shield,FA Charity Shield,2381,0,0.9999999984131732,1.519983323230304e-09,0,64,== Honours == | === Player ===
http://dbpedia.org/class/yago/SocialEvent107288639,http://dbpedia.org/resource/FA_Community_Shield,FA Charity Shield,2381,0,0.9999999984131732,1.519983323230304e-09,0,64,== Honours == | === Player ===
http://dbpedia.org/class/yago/Tournament107464725,http://dbpedia.org/resource/FA_Community_Shield,FA Charity Shield,2381,0,0.9999999984131732,1.519983323230304e-09,0,64,== Honours == | === Player ===
http://dbpedia.org/class/yago/PsychologicalFeature100023100,http://dbpedia.org/resource/FA_Community_Shield,FA Charity Shield,2381,0,0.9999999984131732,1.519983323230304e-09,0,64,== Honours == | === Player ===
http://dbpedia.org/class/yago/YagoPermanentlyLocatedEntity,http://dbpedia.org/resource/FA_Community_Shield,FA Charity Shield,2381,0,0.9999999984131732,1.519983323230304e-09,0,64,== Honours == | === Player ===
