types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://dbpedia.org/class/yago/WikicatLateMiddleAges,http://dbpedia.org/resource/Renaissance_magic,magic,95,154,0.906741283845479,0.102687317407919,6,5,== Career == | === 1960s ===
http://dbpedia.org/class/yago/Abstraction100002137,http://dbpedia.org/resource/Renaissance_magic,magic,95,154,0.906741283845479,0.102687317407919,6,5,== Career == | === 1960s ===
http://dbpedia.org/class/yago/FundamentalQuantity113575869,http://dbpedia.org/resource/Renaissance_magic,magic,95,154,0.906741283845479,0.102687317407919,6,5,== Career == | === 1960s ===
http://dbpedia.org/class/yago/Measure100033615,http://dbpedia.org/resource/Renaissance_magic,magic,95,154,0.906741283845479,0.102687317407919,6,5,== Career == | === 1960s ===
http://dbpedia.org/class/yago/MiddleAge115153472,http://dbpedia.org/resource/Renaissance_magic,magic,95,154,0.906741283845479,0.102687317407919,6,5,== Career == | === 1960s ===
http://dbpedia.org/class/yago/TimeOfLife115144371,http://dbpedia.org/resource/Renaissance_magic,magic,95,154,0.906741283845479,0.102687317407919,6,5,== Career == | === 1960s ===
http://dbpedia.org/class/yago/TimePeriod115113229,http://dbpedia.org/resource/Renaissance_magic,magic,95,154,0.906741283845479,0.102687317407919,6,5,== Career == | === 1960s ===
