types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://dbpedia.org/ontology/InformationAppliance,http://dbpedia.org/resource/Voicemail,voice mail,603,180,0.9999999999986358,0.0,0,9,== Career == | === 1998–2005: beginnings ===
http://dbpedia.org/class/yago/WikicatCallingFeatures,http://dbpedia.org/resource/Voicemail,voice mail,603,180,0.9999999999986358,0.0,0,9,== Career == | === 1998–2005: beginnings ===
http://dbpedia.org/class/yago/Abstraction100002137,http://dbpedia.org/resource/Voicemail,voice mail,603,180,0.9999999999986358,0.0,0,9,== Career == | === 1998–2005: beginnings ===
http://dbpedia.org/class/yago/Cognition100023271,http://dbpedia.org/resource/Voicemail,voice mail,603,180,0.9999999999986358,0.0,0,9,== Career == | === 1998–2005: beginnings ===
http://dbpedia.org/class/yago/Concept105835747,http://dbpedia.org/resource/Voicemail,voice mail,603,180,0.9999999999986358,0.0,0,9,== Career == | === 1998–2005: beginnings ===
http://dbpedia.org/class/yago/Content105809192,http://dbpedia.org/resource/Voicemail,voice mail,603,180,0.9999999999986358,0.0,0,9,== Career == | === 1998–2005: beginnings ===
http://dbpedia.org/class/yago/Feature105849789,http://dbpedia.org/resource/Voicemail,voice mail,603,180,0.9999999999986358,0.0,0,9,== Career == | === 1998–2005: beginnings ===
http://dbpedia.org/class/yago/Idea105833840,http://dbpedia.org/resource/Voicemail,voice mail,603,180,0.9999999999986358,0.0,0,9,== Career == | === 1998–2005: beginnings ===
http://dbpedia.org/class/yago/Property105849040,http://dbpedia.org/resource/Voicemail,voice mail,603,180,0.9999999999986358,0.0,0,9,== Career == | === 1998–2005: beginnings ===
http://dbpedia.org/class/yago/PsychologicalFeature100023100,http://dbpedia.org/resource/Voicemail,voice mail,603,180,0.9999999999986358,0.0,0,9,== Career == | === 1998–2005: beginnings ===
