types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Confusions,Confusions,12,436,0.9999874997253336,0.0,0,97,== List of works == | === Incidental music ===
http://dbpedia.org/class/yago/WikicatPlaysByAlanAyckbourn,http://dbpedia.org/resource/Confusions,Confusions,12,436,0.9999874997253336,0.0,0,97,== List of works == | === Incidental music ===
http://dbpedia.org/ontology/Play,http://dbpedia.org/resource/Confusions,Confusions,12,436,0.9999874997253336,0.0,0,97,== List of works == | === Incidental music ===
http://dbpedia.org/class/yago/Writing106362953,http://dbpedia.org/resource/Confusions,Confusions,12,436,0.9999874997253336,0.0,0,97,== List of works == | === Incidental music ===
http://dbpedia.org/class/yago/WrittenCommunication106349220,http://dbpedia.org/resource/Confusions,Confusions,12,436,0.9999874997253336,0.0,0,97,== List of works == | === Incidental music ===
http://dbpedia.org/class/yago/Abstraction100002137,http://dbpedia.org/resource/Confusions,Confusions,12,436,0.9999874997253336,0.0,0,97,== List of works == | === Incidental music ===
http://dbpedia.org/class/yago/Communication100033020,http://dbpedia.org/resource/Confusions,Confusions,12,436,0.9999874997253336,0.0,0,97,== List of works == | === Incidental music ===
http://dbpedia.org/class/yago/DramaticComposition107007684,http://dbpedia.org/resource/Confusions,Confusions,12,436,0.9999874997253336,0.0,0,97,== List of works == | === Incidental music ===
http://dbpedia.org/class/yago/Play107007945,http://dbpedia.org/resource/Confusions,Confusions,12,436,0.9999874997253336,0.0,0,97,== List of works == | === Incidental music ===
http://dbpedia.org/class/yago/Wikicat1976Plays,http://dbpedia.org/resource/Confusions,Confusions,12,436,0.9999874997253336,0.0,0,97,== List of works == | === Incidental music ===
