types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Tin_whistle,whistle,1015,160,0.9999999955797988,4.4194005696427545e-09,1,90,== Music career == | ==== Rude Awakening ====
http://dbpedia.org/ontology/Agent,http://dbpedia.org/resource/Tin_whistle,whistle,1015,160,0.9999999955797988,4.4194005696427545e-09,1,90,== Music career == | ==== Rude Awakening ====
http://dbpedia.org/ontology/MusicalArtist,http://dbpedia.org/resource/Tin_whistle,whistle,1015,160,0.9999999955797988,4.4194005696427545e-09,1,90,== Music career == | ==== Rude Awakening ====
