types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Guitarist,Guitar,5062,74,0.5338481752496336,0.5195406947589069,2,22,== Music career == | ==== Recent events ====
http://dbpedia.org/ontology/Person,http://dbpedia.org/resource/Guitarist,Guitar,5062,74,0.5338481752496336,0.5195406947589069,2,22,== Music career == | ==== Recent events ====
http://dbpedia.org/ontology/PersonFunction,http://dbpedia.org/resource/Guitarist,Guitar,5062,74,0.5338481752496336,0.5195406947589069,2,22,== Music career == | ==== Recent events ====
