types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Computer_virus,virus,1665,48,0.991363542142748,0.0087082165920037,11,11,== Career == | === United States ===
http://dbpedia.org/ontology/PersonFunction,http://dbpedia.org/resource/Computer_virus,virus,1665,48,0.991363542142748,0.0087082165920037,11,11,== Career == | === United States ===
http://dbpedia.org/ontology/Work,http://dbpedia.org/resource/Computer_virus,virus,1665,48,0.991363542142748,0.0087082165920037,11,11,== Career == | === United States ===
