types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://dbpedia.org/class/yago/YagoPermanentlyLocatedEntity,http://dbpedia.org/resource/Respiratory_examination,lung fields,14,180,0.9999999999909336,0.0,3,25,== Life and career == | === Death ===
http://dbpedia.org/class/yago/WikicatRespiratorySystemProcedures,http://dbpedia.org/resource/Respiratory_examination,lung fields,14,180,0.9999999999909336,0.0,3,25,== Life and career == | === Death ===
http://dbpedia.org/class/yago/Abstraction100002137,http://dbpedia.org/resource/Respiratory_examination,lung fields,14,180,0.9999999999909336,0.0,3,25,== Life and career == | === Death ===
http://dbpedia.org/class/yago/Act100030358,http://dbpedia.org/resource/Respiratory_examination,lung fields,14,180,0.9999999999909336,0.0,3,25,== Life and career == | === Death ===
http://dbpedia.org/class/yago/Activity100407535,http://dbpedia.org/resource/Respiratory_examination,lung fields,14,180,0.9999999999909336,0.0,3,25,== Life and career == | === Death ===
http://dbpedia.org/class/yago/Event100029378,http://dbpedia.org/resource/Respiratory_examination,lung fields,14,180,0.9999999999909336,0.0,3,25,== Life and career == | === Death ===
http://dbpedia.org/class/yago/Procedure101023820,http://dbpedia.org/resource/Respiratory_examination,lung fields,14,180,0.9999999999909336,0.0,3,25,== Life and career == | === Death ===
http://dbpedia.org/class/yago/PsychologicalFeature100023100,http://dbpedia.org/resource/Respiratory_examination,lung fields,14,180,0.9999999999909336,0.0,3,25,== Life and career == | === Death ===
