types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Drummer,percussionist,3992,111,0.6885680043977521,0.4477289301468923,1,8,== Career == | === Sound engineering ===
http://dbpedia.org/ontology/MusicalArtist,http://dbpedia.org/resource/Drummer,percussionist,3992,111,0.6885680043977521,0.4477289301468923,1,8,== Career == | === Sound engineering ===
http://dbpedia.org/ontology/PersonFunction,http://dbpedia.org/resource/Drummer,percussionist,3992,111,0.6885680043977521,0.4477289301468923,1,8,== Career == | === Sound engineering ===
