types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Portrait,portraitist,4007,26,0.995330455011807,0.0042226387480378,5,22,== Influences == | === Instructor ===
http://dbpedia.org/ontology/Artwork,http://dbpedia.org/resource/Portrait,portraitist,4007,26,0.995330455011807,0.0042226387480378,5,22,== Influences == | === Instructor ===
http://dbpedia.org/ontology/PersonFunction,http://dbpedia.org/resource/Portrait,portraitist,4007,26,0.995330455011807,0.0042226387480378,5,22,== Influences == | === Instructor ===
