types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Black_Power_movement,Black Power,317,39,0.5732030294301956,0.7445825452005532,0,10,== Career == | === Author ===
http://dbpedia.org/ontology/MilitaryConflict,http://dbpedia.org/resource/Black_Power_movement,Black Power,317,39,0.5732030294301956,0.7445825452005532,0,10,== Career == | === Author ===
http://dbpedia.org/ontology/Organisation,http://dbpedia.org/resource/Black_Power_movement,Black Power,317,39,0.5732030294301956,0.7445825452005532,0,10,== Career == | === Author ===
