types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://dbpedia.org/ontology/Agent,http://dbpedia.org/resource/Flame_ionization_detector,FID,87,153,0.8835617541154206,0.0650724769348387,9,3,== History == | === Early career ===
http://dbpedia.org/class/yago/WikicatDetectors,http://dbpedia.org/resource/Flame_ionization_detector,FID,87,153,0.8835617541154206,0.0650724769348387,9,3,== History == | === Early career ===
http://dbpedia.org/class/yago/Artifact100021939,http://dbpedia.org/resource/Flame_ionization_detector,FID,87,153,0.8835617541154206,0.0650724769348387,9,3,== History == | === Early career ===
http://dbpedia.org/class/yago/Detector103180969,http://dbpedia.org/resource/Flame_ionization_detector,FID,87,153,0.8835617541154206,0.0650724769348387,9,3,== History == | === Early career ===
http://dbpedia.org/class/yago/Device103183080,http://dbpedia.org/resource/Flame_ionization_detector,FID,87,153,0.8835617541154206,0.0650724769348387,9,3,== History == | === Early career ===
http://dbpedia.org/class/yago/Instrumentality103575240,http://dbpedia.org/resource/Flame_ionization_detector,FID,87,153,0.8835617541154206,0.0650724769348387,9,3,== History == | === Early career ===
http://dbpedia.org/class/yago/Object100002684,http://dbpedia.org/resource/Flame_ionization_detector,FID,87,153,0.8835617541154206,0.0650724769348387,9,3,== History == | === Early career ===
http://dbpedia.org/class/yago/PhysicalEntity100001930,http://dbpedia.org/resource/Flame_ionization_detector,FID,87,153,0.8835617541154206,0.0650724769348387,9,3,== History == | === Early career ===
http://dbpedia.org/class/yago/Whole100003553,http://dbpedia.org/resource/Flame_ionization_detector,FID,87,153,0.8835617541154206,0.0650724769348387,9,3,== History == | === Early career ===
