types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Distorted_Reality,distorted reality,6,46,0.9999999999814264,0.0,24,38,== Work == | === Themes ===
http://dbpedia.org/class/yago/WikicatAmericanBands,http://dbpedia.org/resource/Distorted_Reality,distorted reality,6,46,0.9999999999814264,0.0,24,38,== Work == | === Themes ===
http://dbpedia.org/class/yago/WikicatAmericanElectronicMusicGroups,http://dbpedia.org/resource/Distorted_Reality,distorted reality,6,46,0.9999999999814264,0.0,24,38,== Work == | === Themes ===
http://dbpedia.org/ontology/Band,http://dbpedia.org/resource/Distorted_Reality,distorted reality,6,46,0.9999999999814264,0.0,24,38,== Work == | === Themes ===
http://dbpedia.org/class/yago/Abstraction100002137,http://dbpedia.org/resource/Distorted_Reality,distorted reality,6,46,0.9999999999814264,0.0,24,38,== Work == | === Themes ===
http://dbpedia.org/class/yago/Group100031264,http://dbpedia.org/resource/Distorted_Reality,distorted reality,6,46,0.9999999999814264,0.0,24,38,== Work == | === Themes ===
http://dbpedia.org/class/yago/Set108240169,http://dbpedia.org/resource/Distorted_Reality,distorted reality,6,46,0.9999999999814264,0.0,24,38,== Work == | === Themes ===
http://dbpedia.org/class/yago/SocialGroup107950920,http://dbpedia.org/resource/Distorted_Reality,distorted reality,6,46,0.9999999999814264,0.0,24,38,== Work == | === Themes ===
http://dbpedia.org/class/yago/WikicatGermanElectronicMusicGroups,http://dbpedia.org/resource/Distorted_Reality,distorted reality,6,46,0.9999999999814264,0.0,24,38,== Work == | === Themes ===
