types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://dbpedia.org/class/yago/WikicatASCIIGames,http://dbpedia.org/resource/True_Love_Story,True Love Story 2,34,0,1.0,0.0,0,85,== Filmography == | === Video games ===
http://dbpedia.org/ontology/TelevisionShow,http://dbpedia.org/resource/True_Love_Story,True Love Story 2,34,0,1.0,0.0,0,85,== Filmography == | === Video games ===
http://dbpedia.org/class/yago/YagoPermanentlyLocatedEntity,http://dbpedia.org/resource/True_Love_Story,True Love Story 2,34,0,1.0,0.0,0,85,== Filmography == | === Video games ===
http://dbpedia.org/class/yago/Abstraction100002137,http://dbpedia.org/resource/True_Love_Story,True Love Story 2,34,0,1.0,0.0,0,85,== Filmography == | === Video games ===
http://dbpedia.org/class/yago/Contest107456188,http://dbpedia.org/resource/True_Love_Story,True Love Story 2,34,0,1.0,0.0,0,85,== Filmography == | === Video games ===
http://dbpedia.org/class/yago/Event100029378,http://dbpedia.org/resource/True_Love_Story,True Love Story 2,34,0,1.0,0.0,0,85,== Filmography == | === Video games ===
http://dbpedia.org/class/yago/Game100456199,http://dbpedia.org/resource/True_Love_Story,True Love Story 2,34,0,1.0,0.0,0,85,== Filmography == | === Video games ===
http://dbpedia.org/class/yago/PsychologicalFeature100023100,http://dbpedia.org/resource/True_Love_Story,True Love Story 2,34,0,1.0,0.0,0,85,== Filmography == | === Video games ===
http://dbpedia.org/class/yago/SocialEvent107288639,http://dbpedia.org/resource/True_Love_Story,True Love Story 2,34,0,1.0,0.0,0,85,== Filmography == | === Video games ===
