types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://dbpedia.org/ontology/Company,http://dbpedia.org/resource/Florida_Championship_Wrestling,Florida Championship Wrestling,630,36,0.9999620340120232,3.796742414513773e-05,6,17,== Professional wrestling career == | === Independent circuit; Wrestlicious (2002–present) ===
http://dbpedia.org/class/yago/Instrumentality103575240,http://dbpedia.org/resource/Florida_Championship_Wrestling,Florida Championship Wrestling,630,36,0.9999620340120232,3.796742414513773e-05,6,17,== Professional wrestling career == | === Independent circuit; Wrestlicious (2002–present) ===
http://dbpedia.org/class/yago/Medium106254669,http://dbpedia.org/resource/Florida_Championship_Wrestling,Florida Championship Wrestling,630,36,0.9999620340120232,3.796742414513773e-05,6,17,== Professional wrestling career == | === Independent circuit; Wrestlicious (2002–present) ===
http://dbpedia.org/class/yago/Message106598915,http://dbpedia.org/resource/Florida_Championship_Wrestling,Florida Championship Wrestling,630,36,0.9999620340120232,3.796742414513773e-05,6,17,== Professional wrestling career == | === Independent circuit; Wrestlicious (2002–present) ===
http://dbpedia.org/class/yago/Object100002684,http://dbpedia.org/resource/Florida_Championship_Wrestling,Florida Championship Wrestling,630,36,0.9999620340120232,3.796742414513773e-05,6,17,== Professional wrestling career == | === Independent circuit; Wrestlicious (2002–present) ===
http://dbpedia.org/class/yago/Abstraction100002137,http://dbpedia.org/resource/Florida_Championship_Wrestling,Florida Championship Wrestling,630,36,0.9999620340120232,3.796742414513773e-05,6,17,== Professional wrestling career == | === Independent circuit; Wrestlicious (2002–present) ===
http://dbpedia.org/class/yago/Act100030358,http://dbpedia.org/resource/Florida_Championship_Wrestling,Florida Championship Wrestling,630,36,0.9999620340120232,3.796742414513773e-05,6,17,== Professional wrestling career == | === Independent circuit; Wrestlicious (2002–present) ===
http://dbpedia.org/class/yago/Activity100407535,http://dbpedia.org/resource/Florida_Championship_Wrestling,Florida Championship Wrestling,630,36,0.9999620340120232,3.796742414513773e-05,6,17,== Professional wrestling career == | === Independent circuit; Wrestlicious (2002–present) ===
http://dbpedia.org/class/yago/Artifact100021939,http://dbpedia.org/resource/Florida_Championship_Wrestling,Florida Championship Wrestling,630,36,0.9999620340120232,3.796742414513773e-05,6,17,== Professional wrestling career == | === Independent circuit; Wrestlicious (2002–present) ===
http://dbpedia.org/class/yago/Broadcasting106276697,http://dbpedia.org/resource/Florida_Championship_Wrestling,Florida Championship Wrestling,630,36,0.9999620340120232,3.796742414513773e-05,6,17,== Professional wrestling career == | === Independent circuit; Wrestlicious (2002–present) ===
http://dbpedia.org/class/yago/Championship107457834,http://dbpedia.org/resource/Florida_Championship_Wrestling,Florida Championship Wrestling,630,36,0.9999620340120232,3.796742414513773e-05,6,17,== Professional wrestling career == | === Independent circuit; Wrestlicious (2002–present) ===
http://dbpedia.org/class/yago/Communication100033020,http://dbpedia.org/resource/Florida_Championship_Wrestling,Florida Championship Wrestling,630,36,0.9999620340120232,3.796742414513773e-05,6,17,== Professional wrestling career == | === Independent circuit; Wrestlicious (2002–present) ===
http://dbpedia.org/class/yago/Contest107456188,http://dbpedia.org/resource/Florida_Championship_Wrestling,Florida Championship Wrestling,630,36,0.9999620340120232,3.796742414513773e-05,6,17,== Professional wrestling career == | === Independent circuit; Wrestlicious (2002–present) ===
http://dbpedia.org/class/yago/Diversion100426928,http://dbpedia.org/resource/Florida_Championship_Wrestling,Florida Championship Wrestling,630,36,0.9999620340120232,3.796742414513773e-05,6,17,== Professional wrestling career == | === Independent circuit; Wrestlicious (2002–present) ===
http://dbpedia.org/class/yago/Event100029378,http://dbpedia.org/resource/Florida_Championship_Wrestling,Florida Championship Wrestling,630,36,0.9999620340120232,3.796742414513773e-05,6,17,== Professional wrestling career == | === Independent circuit; Wrestlicious (2002–present) ===
http://dbpedia.org/class/yago/WikicatSports,http://dbpedia.org/resource/Florida_Championship_Wrestling,Florida Championship Wrestling,630,36,0.9999620340120232,3.796742414513773e-05,6,17,== Professional wrestling career == | === Independent circuit; Wrestlicious (2002–present) ===
http://dbpedia.org/class/yago/SocialEvent107288639,http://dbpedia.org/resource/Florida_Championship_Wrestling,Florida Championship Wrestling,630,36,0.9999620340120232,3.796742414513773e-05,6,17,== Professional wrestling career == | === Independent circuit; Wrestlicious (2002–present) ===
http://dbpedia.org/class/yago/Sport100523513,http://dbpedia.org/resource/Florida_Championship_Wrestling,Florida Championship Wrestling,630,36,0.9999620340120232,3.796742414513773e-05,6,17,== Professional wrestling career == | === Independent circuit; Wrestlicious (2002–present) ===
http://dbpedia.org/class/yago/Telecommunication106271778,http://dbpedia.org/resource/Florida_Championship_Wrestling,Florida Championship Wrestling,630,36,0.9999620340120232,3.796742414513773e-05,6,17,== Professional wrestling career == | === Independent circuit; Wrestlicious (2002–present) ===
http://dbpedia.org/class/yago/Television106277280,http://dbpedia.org/resource/Florida_Championship_Wrestling,Florida Championship Wrestling,630,36,0.9999620340120232,3.796742414513773e-05,6,17,== Professional wrestling career == | === Independent circuit; Wrestlicious (2002–present) ===
http://dbpedia.org/class/yago/Whole100003553,http://dbpedia.org/resource/Florida_Championship_Wrestling,Florida Championship Wrestling,630,36,0.9999620340120232,3.796742414513773e-05,6,17,== Professional wrestling career == | === Independent circuit; Wrestlicious (2002–present) ===
http://dbpedia.org/class/yago/PhysicalEntity100001930,http://dbpedia.org/resource/Florida_Championship_Wrestling,Florida Championship Wrestling,630,36,0.9999620340120232,3.796742414513773e-05,6,17,== Professional wrestling career == | === Independent circuit; Wrestlicious (2002–present) ===
http://dbpedia.org/class/yago/Promotion107247071,http://dbpedia.org/resource/Florida_Championship_Wrestling,Florida Championship Wrestling,630,36,0.9999620340120232,3.796742414513773e-05,6,17,== Professional wrestling career == | === Independent circuit; Wrestlicious (2002–present) ===
http://dbpedia.org/class/yago/PsychologicalFeature100023100,http://dbpedia.org/resource/Florida_Championship_Wrestling,Florida Championship Wrestling,630,36,0.9999620340120232,3.796742414513773e-05,6,17,== Professional wrestling career == | === Independent circuit; Wrestlicious (2002–present) ===
http://dbpedia.org/class/yago/YagoPermanentlyLocatedEntity,http://dbpedia.org/resource/Florida_Championship_Wrestling,Florida Championship Wrestling,630,36,0.9999620340120232,3.796742414513773e-05,6,17,== Professional wrestling career == | === Independent circuit; Wrestlicious (2002–present) ===
