types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://dbpedia.org/class/yago/Abstraction100002137,http://dbpedia.org/resource/Free_people_of_color,free black,1082,80,0.8155063550283256,0.2262320138014712,6,19,== Writing == | === Autobiography ===
http://dbpedia.org/class/yago/EthnicGroup107967382,http://dbpedia.org/resource/Free_people_of_color,free black,1082,80,0.8155063550283256,0.2262320138014712,6,19,== Writing == | === Autobiography ===
http://dbpedia.org/class/yago/Group100031264,http://dbpedia.org/resource/Free_people_of_color,free black,1082,80,0.8155063550283256,0.2262320138014712,6,19,== Writing == | === Autobiography ===
http://dbpedia.org/class/yago/WikicatEthnicGroupsInHaiti,http://dbpedia.org/resource/Free_people_of_color,free black,1082,80,0.8155063550283256,0.2262320138014712,6,19,== Writing == | === Autobiography ===
