types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Intelligence_agency,intelligence,1452,133,0.6153901933137989,0.3594270229063775,0,98,== Biographies == | === Scientology biographies ===
http://dbpedia.org/ontology/Organisation,http://dbpedia.org/resource/Intelligence_agency,intelligence,1452,133,0.6153901933137989,0.3594270229063775,0,98,== Biographies == | === Scientology biographies ===
http://dbpedia.org/ontology/PersonFunction,http://dbpedia.org/resource/Intelligence_agency,intelligence,1452,133,0.6153901933137989,0.3594270229063775,0,98,== Biographies == | === Scientology biographies ===
