types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://dbpedia.org/class/yago/Work104599396,http://dbpedia.org/resource/Real_Book,real book,29,45,0.999974798467073,2.519929668702793e-05,0,18,== Career == | === 2006–present ===
http://dbpedia.org/class/yago/Artifact100021939,http://dbpedia.org/resource/Real_Book,real book,29,45,0.999974798467073,2.519929668702793e-05,0,18,== Career == | === 2006–present ===
http://dbpedia.org/class/yago/Book106410904,http://dbpedia.org/resource/Real_Book,real book,29,45,0.999974798467073,2.519929668702793e-05,0,18,== Career == | === 2006–present ===
http://dbpedia.org/class/yago/Creation103129123,http://dbpedia.org/resource/Real_Book,real book,29,45,0.999974798467073,2.519929668702793e-05,0,18,== Career == | === 2006–present ===
http://dbpedia.org/class/yago/Object100002684,http://dbpedia.org/resource/Real_Book,real book,29,45,0.999974798467073,2.519929668702793e-05,0,18,== Career == | === 2006–present ===
http://dbpedia.org/class/yago/PhysicalEntity100001930,http://dbpedia.org/resource/Real_Book,real book,29,45,0.999974798467073,2.519929668702793e-05,0,18,== Career == | === 2006–present ===
http://dbpedia.org/class/yago/Product104007894,http://dbpedia.org/resource/Real_Book,real book,29,45,0.999974798467073,2.519929668702793e-05,0,18,== Career == | === 2006–present ===
http://dbpedia.org/class/yago/Publication106589574,http://dbpedia.org/resource/Real_Book,real book,29,45,0.999974798467073,2.519929668702793e-05,0,18,== Career == | === 2006–present ===
http://dbpedia.org/class/yago/Whole100003553,http://dbpedia.org/resource/Real_Book,real book,29,45,0.999974798467073,2.519929668702793e-05,0,18,== Career == | === 2006–present ===
http://dbpedia.org/class/yago/WikicatSongBooks,http://dbpedia.org/resource/Real_Book,real book,29,45,0.999974798467073,2.519929668702793e-05,0,18,== Career == | === 2006–present ===
