types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://dbpedia.org/class/yago/WikicatWarsInvolvingIraq,http://dbpedia.org/resource/Iraq_Liberation_Act,Iraq Liberation Act,51,19,1.0,0.0,0,70,== Presidency (1993–2001) == | ==== Iraq ====
http://dbpedia.org/class/yago/YagoPermanentlyLocatedEntity,http://dbpedia.org/resource/Iraq_Liberation_Act,Iraq Liberation Act,51,19,1.0,0.0,0,70,== Presidency (1993–2001) == | ==== Iraq ====
http://dbpedia.org/class/yago/Abstraction100002137,http://dbpedia.org/resource/Iraq_Liberation_Act,Iraq Liberation Act,51,19,1.0,0.0,0,70,== Presidency (1993–2001) == | ==== Iraq ====
http://dbpedia.org/class/yago/Act100030358,http://dbpedia.org/resource/Iraq_Liberation_Act,Iraq Liberation Act,51,19,1.0,0.0,0,70,== Presidency (1993–2001) == | ==== Iraq ====
http://dbpedia.org/class/yago/Event100029378,http://dbpedia.org/resource/Iraq_Liberation_Act,Iraq Liberation Act,51,19,1.0,0.0,0,70,== Presidency (1993–2001) == | ==== Iraq ====
http://dbpedia.org/class/yago/GroupAction101080366,http://dbpedia.org/resource/Iraq_Liberation_Act,Iraq Liberation Act,51,19,1.0,0.0,0,70,== Presidency (1993–2001) == | ==== Iraq ====
http://dbpedia.org/class/yago/MilitaryAction100952963,http://dbpedia.org/resource/Iraq_Liberation_Act,Iraq Liberation Act,51,19,1.0,0.0,0,70,== Presidency (1993–2001) == | ==== Iraq ====
http://dbpedia.org/class/yago/PsychologicalFeature100023100,http://dbpedia.org/resource/Iraq_Liberation_Act,Iraq Liberation Act,51,19,1.0,0.0,0,70,== Presidency (1993–2001) == | ==== Iraq ====
http://dbpedia.org/class/yago/War100973077,http://dbpedia.org/resource/Iraq_Liberation_Act,Iraq Liberation Act,51,19,1.0,0.0,0,70,== Presidency (1993–2001) == | ==== Iraq ====
