types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://dbpedia.org/ontology/FootballMatch,http://dbpedia.org/resource/NJPW_The_New_Beginning,The New Beginning,118,14,0.9998108283695676,0.00013790068055343884,0,16,== Discography == | === Albums ===
http://dbpedia.org/ontology/SportsEvent,http://dbpedia.org/resource/NJPW_The_New_Beginning,The New Beginning,118,14,0.9998108283695676,0.00013790068055343884,0,16,== Discography == | === Albums ===
http://dbpedia.org/class/yago/YagoPermanentlyLocatedEntity,http://dbpedia.org/resource/NJPW_The_New_Beginning,The New Beginning,118,14,0.9998108283695676,0.00013790068055343884,0,16,== Discography == | === Albums ===
http://dbpedia.org/class/yago/Abstraction100002137,http://dbpedia.org/resource/NJPW_The_New_Beginning,The New Beginning,118,14,0.9998108283695676,0.00013790068055343884,0,16,== Discography == | === Albums ===
http://dbpedia.org/class/yago/Event100029378,http://dbpedia.org/resource/NJPW_The_New_Beginning,The New Beginning,118,14,0.9998108283695676,0.00013790068055343884,0,16,== Discography == | === Albums ===
http://dbpedia.org/class/yago/PsychologicalFeature100023100,http://dbpedia.org/resource/NJPW_The_New_Beginning,The New Beginning,118,14,0.9998108283695676,0.00013790068055343884,0,16,== Discography == | === Albums ===
