types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Taxidermy,taxidermist,1137,126,0.9999999998115356,0.0,1,36,== Career == | === 2000s ===
http://dbpedia.org/ontology/Person,http://dbpedia.org/resource/Taxidermy,taxidermist,1137,126,0.9999999998115356,0.0,1,36,== Career == | === 2000s ===
http://dbpedia.org/ontology/PersonFunction,http://dbpedia.org/resource/Taxidermy,taxidermist,1137,126,0.9999999998115356,0.0,1,36,== Career == | === 2000s ===
