types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://dbpedia.org/class/yago/Abstraction100002137,http://dbpedia.org/resource/Sea_foam,sea foam,56,166,0.9999999999979536,0.0,8,53,== Artistry == | === Style ===
http://dbpedia.org/class/yago/Attribute100024264,http://dbpedia.org/resource/Sea_foam,sea foam,56,166,0.9999999999979536,0.0,8,53,== Artistry == | === Style ===
http://dbpedia.org/class/yago/Ball113899404,http://dbpedia.org/resource/Sea_foam,sea foam,56,166,0.9999999999979536,0.0,8,53,== Artistry == | === Style ===
http://dbpedia.org/class/yago/Bubble109229709,http://dbpedia.org/resource/Sea_foam,sea foam,56,166,0.9999999999979536,0.0,8,53,== Artistry == | === Style ===
http://dbpedia.org/class/yago/Foam109282724,http://dbpedia.org/resource/Sea_foam,sea foam,56,166,0.9999999999979536,0.0,8,53,== Artistry == | === Style ===
http://dbpedia.org/class/yago/Globule109289709,http://dbpedia.org/resource/Sea_foam,sea foam,56,166,0.9999999999979536,0.0,8,53,== Artistry == | === Style ===
http://dbpedia.org/class/yago/RoundShape113865483,http://dbpedia.org/resource/Sea_foam,sea foam,56,166,0.9999999999979536,0.0,8,53,== Artistry == | === Style ===
http://dbpedia.org/class/yago/Shape100027807,http://dbpedia.org/resource/Sea_foam,sea foam,56,166,0.9999999999979536,0.0,8,53,== Artistry == | === Style ===
http://dbpedia.org/class/yago/Sphere113899200,http://dbpedia.org/resource/Sea_foam,sea foam,56,166,0.9999999999979536,0.0,8,53,== Artistry == | === Style ===
http://dbpedia.org/class/yago/WikicatFoams,http://dbpedia.org/resource/Sea_foam,sea foam,56,166,0.9999999999979536,0.0,8,53,== Artistry == | === Style ===
