types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://dbpedia.org/class/yago/WikicatCommercialCrimes,http://dbpedia.org/resource/Trademark_infringement,unfair competition,587,155,0.9984356180294056,0.0015668330960484,7,10,== Controversy == | === Legal issues ===
http://dbpedia.org/class/yago/Wrongdoing100732746,http://dbpedia.org/resource/Trademark_infringement,unfair competition,587,155,0.9984356180294056,0.0015668330960484,7,10,== Controversy == | === Legal issues ===
http://dbpedia.org/class/yago/YagoPermanentlyLocatedEntity,http://dbpedia.org/resource/Trademark_infringement,unfair competition,587,155,0.9984356180294056,0.0015668330960484,7,10,== Controversy == | === Legal issues ===
http://dbpedia.org/class/yago/Abstraction100002137,http://dbpedia.org/resource/Trademark_infringement,unfair competition,587,155,0.9984356180294056,0.0015668330960484,7,10,== Controversy == | === Legal issues ===
http://dbpedia.org/class/yago/Act100030358,http://dbpedia.org/resource/Trademark_infringement,unfair competition,587,155,0.9984356180294056,0.0015668330960484,7,10,== Controversy == | === Legal issues ===
http://dbpedia.org/class/yago/Activity100407535,http://dbpedia.org/resource/Trademark_infringement,unfair competition,587,155,0.9984356180294056,0.0015668330960484,7,10,== Controversy == | === Legal issues ===
http://dbpedia.org/class/yago/Crime100766234,http://dbpedia.org/resource/Trademark_infringement,unfair competition,587,155,0.9984356180294056,0.0015668330960484,7,10,== Controversy == | === Legal issues ===
http://dbpedia.org/class/yago/Event100029378,http://dbpedia.org/resource/Trademark_infringement,unfair competition,587,155,0.9984356180294056,0.0015668330960484,7,10,== Controversy == | === Legal issues ===
http://dbpedia.org/class/yago/PsychologicalFeature100023100,http://dbpedia.org/resource/Trademark_infringement,unfair competition,587,155,0.9984356180294056,0.0015668330960484,7,10,== Controversy == | === Legal issues ===
http://dbpedia.org/class/yago/Transgression100745005,http://dbpedia.org/resource/Trademark_infringement,unfair competition,587,155,0.9984356180294056,0.0015668330960484,7,10,== Controversy == | === Legal issues ===
