types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Drum,Bass Drum,14813,46,0.993150132665152,0.0068971116345391,0,8,== Equipment == | === Current kit ===
http://dbpedia.org/ontology/Person,http://dbpedia.org/resource/Drum,Bass Drum,14813,46,0.993150132665152,0.0068971116345391,0,8,== Equipment == | === Current kit ===
http://dbpedia.org/ontology/MusicGenre,http://dbpedia.org/resource/Drum,Bass Drum,14813,46,0.993150132665152,0.0068971116345391,0,8,== Equipment == | === Current kit ===
