types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Lamentation_of_Christ,Lamentation,146,17,0.7613517167732556,0.3134533986565544,0,95,== Compositions == | === Transcriptions ===
http://dbpedia.org/class/yago/YagoGeoEntity,http://dbpedia.org/resource/Lamentation_of_Christ,Lamentation,146,17,0.7613517167732556,0.3134533986565544,0,95,== Compositions == | === Transcriptions ===
http://dbpedia.org/class/yago/YagoPermanentlyLocatedEntity,http://dbpedia.org/resource/Lamentation_of_Christ,Lamentation,146,17,0.7613517167732556,0.3134533986565544,0,95,== Compositions == | === Transcriptions ===
http://dbpedia.org/class/yago/Artifact100021939,http://dbpedia.org/resource/Lamentation_of_Christ,Lamentation,146,17,0.7613517167732556,0.3134533986565544,0,95,== Compositions == | === Transcriptions ===
http://dbpedia.org/class/yago/Facility103315023,http://dbpedia.org/resource/Lamentation_of_Christ,Lamentation,146,17,0.7613517167732556,0.3134533986565544,0,95,== Compositions == | === Transcriptions ===
http://dbpedia.org/class/yago/Object100002684,http://dbpedia.org/resource/Lamentation_of_Christ,Lamentation,146,17,0.7613517167732556,0.3134533986565544,0,95,== Compositions == | === Transcriptions ===
http://dbpedia.org/class/yago/PhysicalEntity100001930,http://dbpedia.org/resource/Lamentation_of_Christ,Lamentation,146,17,0.7613517167732556,0.3134533986565544,0,95,== Compositions == | === Transcriptions ===
http://dbpedia.org/class/yago/Station104306080,http://dbpedia.org/resource/Lamentation_of_Christ,Lamentation,146,17,0.7613517167732556,0.3134533986565544,0,95,== Compositions == | === Transcriptions ===
http://dbpedia.org/class/yago/Whole100003553,http://dbpedia.org/resource/Lamentation_of_Christ,Lamentation,146,17,0.7613517167732556,0.3134533986565544,0,95,== Compositions == | === Transcriptions ===
http://dbpedia.org/class/yago/WikicatStationsOfTheCross,http://dbpedia.org/resource/Lamentation_of_Christ,Lamentation,146,17,0.7613517167732556,0.3134533986565544,0,95,== Compositions == | === Transcriptions ===
