types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Prohibition_in_the_United_States,Prohibition era,3753,211,0.9989272111655056,0.0010735670466189,22,22,== Career == | === 1980s ===
http://dbpedia.org/ontology/Person,http://dbpedia.org/resource/Prohibition_in_the_United_States,Prohibition era,3753,211,0.9989272111655056,0.0010735670466189,22,22,== Career == | === 1980s ===
http://dbpedia.org/class/yago/WikicatRoaringTwenties,http://dbpedia.org/resource/Prohibition_in_the_United_States,Prohibition era,3753,211,0.9989272111655056,0.0010735670466189,22,22,== Career == | === 1980s ===
http://dbpedia.org/class/yago/Abstraction100002137,http://dbpedia.org/resource/Prohibition_in_the_United_States,Prohibition era,3753,211,0.9989272111655056,0.0010735670466189,22,22,== Career == | === 1980s ===
http://dbpedia.org/class/yago/DefiniteQuantity113576101,http://dbpedia.org/resource/Prohibition_in_the_United_States,Prohibition era,3753,211,0.9989272111655056,0.0010735670466189,22,22,== Career == | === 1980s ===
http://dbpedia.org/class/yago/Integer113728499,http://dbpedia.org/resource/Prohibition_in_the_United_States,Prohibition era,3753,211,0.9989272111655056,0.0010735670466189,22,22,== Career == | === 1980s ===
http://dbpedia.org/class/yago/LargeInteger113745420,http://dbpedia.org/resource/Prohibition_in_the_United_States,Prohibition era,3753,211,0.9989272111655056,0.0010735670466189,22,22,== Career == | === 1980s ===
http://dbpedia.org/class/yago/Measure100033615,http://dbpedia.org/resource/Prohibition_in_the_United_States,Prohibition era,3753,211,0.9989272111655056,0.0010735670466189,22,22,== Career == | === 1980s ===
http://dbpedia.org/class/yago/Number113582013,http://dbpedia.org/resource/Prohibition_in_the_United_States,Prohibition era,3753,211,0.9989272111655056,0.0010735670466189,22,22,== Career == | === 1980s ===
http://dbpedia.org/class/yago/Twenty113748128,http://dbpedia.org/resource/Prohibition_in_the_United_States,Prohibition era,3753,211,0.9989272111655056,0.0010735670466189,22,22,== Career == | === 1980s ===
