types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Colonialism,European colonialism,4411,49,0.5885729052805867,0.6930535235546484,1,14,== Selected works == | === Poetry ===
http://dbpedia.org/ontology/Organisation,http://dbpedia.org/resource/Colonialism,European colonialism,4411,49,0.5885729052805867,0.6930535235546484,1,14,== Selected works == | === Poetry ===
http://dbpedia.org/ontology/MusicGenre,http://dbpedia.org/resource/Colonialism,European colonialism,4411,49,0.5885729052805867,0.6930535235546484,1,14,== Selected works == | === Poetry ===
