types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Global_citizenship,cosmopolitan,215,94,0.4839293768818917,0.4290317095710257,6,13,== Career == | === Teaching ===
http://dbpedia.org/ontology/Country,http://dbpedia.org/resource/Global_citizenship,cosmopolitan,215,94,0.4839293768818917,0.4290317095710257,6,13,== Career == | === Teaching ===
http://dbpedia.org/class/yago/WikicatPoliticalOrganizations,http://dbpedia.org/resource/Global_citizenship,cosmopolitan,215,94,0.4839293768818917,0.4290317095710257,6,13,== Career == | === Teaching ===
http://dbpedia.org/class/yago/YagoLegalActor,http://dbpedia.org/resource/Global_citizenship,cosmopolitan,215,94,0.4839293768818917,0.4290317095710257,6,13,== Career == | === Teaching ===
http://dbpedia.org/class/yago/YagoLegalActorGeo,http://dbpedia.org/resource/Global_citizenship,cosmopolitan,215,94,0.4839293768818917,0.4290317095710257,6,13,== Career == | === Teaching ===
http://dbpedia.org/class/yago/YagoPermanentlyLocatedEntity,http://dbpedia.org/resource/Global_citizenship,cosmopolitan,215,94,0.4839293768818917,0.4290317095710257,6,13,== Career == | === Teaching ===
http://dbpedia.org/class/yago/Abstraction100002137,http://dbpedia.org/resource/Global_citizenship,cosmopolitan,215,94,0.4839293768818917,0.4290317095710257,6,13,== Career == | === Teaching ===
http://dbpedia.org/class/yago/Group100031264,http://dbpedia.org/resource/Global_citizenship,cosmopolitan,215,94,0.4839293768818917,0.4290317095710257,6,13,== Career == | === Teaching ===
http://dbpedia.org/class/yago/Organization108008335,http://dbpedia.org/resource/Global_citizenship,cosmopolitan,215,94,0.4839293768818917,0.4290317095710257,6,13,== Career == | === Teaching ===
http://dbpedia.org/class/yago/SocialGroup107950920,http://dbpedia.org/resource/Global_citizenship,cosmopolitan,215,94,0.4839293768818917,0.4290317095710257,6,13,== Career == | === Teaching ===
