types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Guitar,acoustic guitar,67560,72,0.7131054113657718,0.3433629302946321,0,7,== 1970s == | === Original sound ===
http://dbpedia.org/ontology/Agent,http://dbpedia.org/resource/Guitar,acoustic guitar,67560,72,0.7131054113657718,0.3433629302946321,0,7,== 1970s == | === Original sound ===
http://dbpedia.org/ontology/MusicalArtist,http://dbpedia.org/resource/Guitar,acoustic guitar,67560,72,0.7131054113657718,0.3433629302946321,0,7,== 1970s == | === Original sound ===
