types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Nootropic,Nootropics,334,0,0.999999760894923,1.894643611899621e-07,0,18,== Discography == | === Albums ===
http://dbpedia.org/class/yago/WikicatDrugs,http://dbpedia.org/resource/Nootropic,Nootropics,334,0,0.999999760894923,1.894643611899621e-07,0,18,== Discography == | === Albums ===
http://dbpedia.org/class/yago/Agent114778436,http://dbpedia.org/resource/Nootropic,Nootropics,334,0,0.999999760894923,1.894643611899621e-07,0,18,== Discography == | === Albums ===
http://dbpedia.org/class/yago/CausalAgent100007347,http://dbpedia.org/resource/Nootropic,Nootropics,334,0,0.999999760894923,1.894643611899621e-07,0,18,== Discography == | === Albums ===
http://dbpedia.org/class/yago/Drug103247620,http://dbpedia.org/resource/Nootropic,Nootropics,334,0,0.999999760894923,1.894643611899621e-07,0,18,== Discography == | === Albums ===
http://dbpedia.org/class/yago/Matter100020827,http://dbpedia.org/resource/Nootropic,Nootropics,334,0,0.999999760894923,1.894643611899621e-07,0,18,== Discography == | === Albums ===
http://dbpedia.org/class/yago/PhysicalEntity100001930,http://dbpedia.org/resource/Nootropic,Nootropics,334,0,0.999999760894923,1.894643611899621e-07,0,18,== Discography == | === Albums ===
http://dbpedia.org/class/yago/Substance100020090,http://dbpedia.org/resource/Nootropic,Nootropics,334,0,0.999999760894923,1.894643611899621e-07,0,18,== Discography == | === Albums ===
