types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://dbpedia.org/ontology/Building,http://dbpedia.org/resource/Estonian_mythology,Kaval-Ants,84,0,0.9999999999998296,0.0,0,30,== Musical work == | === 1995 ===
http://dbpedia.org/class/yago/WikicatMythologicalCharacters,http://dbpedia.org/resource/Vanapagan,Vanapagan,14,14,0.9999999999999788,0.0,0,30,== Musical work == | === 1995 ===
http://dbpedia.org/class/yago/Ability105616246,http://dbpedia.org/resource/Vanapagan,Vanapagan,14,14,0.9999999999999788,0.0,0,30,== Musical work == | === 1995 ===
http://dbpedia.org/class/yago/Abstraction100002137,http://dbpedia.org/resource/Vanapagan,Vanapagan,14,14,0.9999999999999788,0.0,0,30,== Musical work == | === 1995 ===
http://dbpedia.org/class/yago/Cognition100023271,http://dbpedia.org/resource/Vanapagan,Vanapagan,14,14,0.9999999999999788,0.0,0,30,== Musical work == | === 1995 ===
http://dbpedia.org/class/yago/Creativity105624700,http://dbpedia.org/resource/Vanapagan,Vanapagan,14,14,0.9999999999999788,0.0,0,30,== Musical work == | === 1995 ===
http://dbpedia.org/class/yago/FictionalCharacter109587565,http://dbpedia.org/resource/Vanapagan,Vanapagan,14,14,0.9999999999999788,0.0,0,30,== Musical work == | === 1995 ===
http://dbpedia.org/class/yago/ImaginaryBeing109483738,http://dbpedia.org/resource/Vanapagan,Vanapagan,14,14,0.9999999999999788,0.0,0,30,== Musical work == | === 1995 ===
http://dbpedia.org/class/yago/Imagination105625465,http://dbpedia.org/resource/Vanapagan,Vanapagan,14,14,0.9999999999999788,0.0,0,30,== Musical work == | === 1995 ===
http://dbpedia.org/class/yago/PsychologicalFeature100023100,http://dbpedia.org/resource/Vanapagan,Vanapagan,14,14,0.9999999999999788,0.0,0,30,== Musical work == | === 1995 ===
